id,x(m),y(m),area_code
P6965,98508.922,94334.908,3
P6966,98504.432,94334.173,2
P6967,98500.232,94337.550,2
P6968,98495.756,94340.329,5
P6969,98493.351,94345.673,1
P6970,98489.042,94344.540,3
P6971,98486.080,94341.881,2
P6972,98487.768,94340.273,3
P6973,98484.589,94344.992,1
P6974,98488.006,94336.626,2
P6975,98494.270,94330.718,3
P6976,98492.686,94321.260,2
P6977,98494.442,94320.840,1
P6978,98500.986,94324.239,3
P6979,98502.372,94324.471,2
P6980,98499.855,94329.738,3
P6981,98501.656,94329.106,5
P6982,98496.841,94330.035,2
P6983,98499.546,94321.321,1
P6984,98500.877,94319.081,2
P6985,98501.555,94325.435,6
P6986,98508.308,94328.522,5
P6987,98510.117,94327.427,2
P6988,98518.028,94326.128,1
P6989,98519.836,94325.440,5
P6990,98526.605,94328.502,3
P6991,98527.885,94328.829,2
P6992,98533.273,94333.511,1
P6993,98530.564,94330.695,3
P6994,98527.752,94335.739,2
P6995,98535.664,94335.024,6
P6996,98532.553,94332.470,1
P6997,98539.287,94335.587,1
P6998,98535.333,94333.883,5
P6999,98532.690,94324.549,3
P7000,98534.358,94330.874,3
P7001,98541.047,94334.061,2
P7002,98542.389,94331.836,3
P7003,98546.986,94337.115,3
P7004,98543.568,94327.950,3
P7005,98551.411,94325.877,6
P7006,98554.327,94331.944,6
P7007,98550.441,94330.151,5
P7008,98546.892,94321.020,3
P7009,98544.654,94317.979,3
P7010,98542.542,94314.891,6
P7011,98544.316,94313.575,4
P7012,98549.296,94306.289,2
P7013,98545.147,94304.873,2
P7014,98546.645,94302.872,3
P7015,98547.926,94303.197,4
P7016,98548.770,94309.557,1
P7017,98552.737,94315.198,3
P7018,98548.668,94313.657,3
P7019,98547.635,94319.683,5
P7020,98549.410,94318.373,3
P7021,98550.336,94315.725,1
P7022,98551.179,94313.013,3
P7023,98557.471,94316.750,3
P7024,98552.807,94318.937,6
P7025,98548.390,94318.028,1
P7026,98555.877,94319.593,2
P7027,98562.492,94314.195,3
P7028,98559.089,94311.881,3
P7029,98566.605,94308.384,3
P7030,98561.809,94308.937,3
P7031,98558.463,94306.572,2
P7032,98557.520,94303.284,2
P7033,98558.403,94303.814,4
P7034,98562.130,94309.571,2
P7035,98558.629,94307.349,1
P7036,98566.459,94307.525,2
P7037,98567.933,94305.487,2
P7038,98575.660,94302.765,3
P7039,98583.244,94304.030,4
P7040,98584.919,94302.384,3
P7041,98585.452,94299.473,3
P7042,98583.542,94296.320,6
P7043,98591.419,94296.113,1
P7044,98592.823,94296.327,2
P7045,98593.303,94293.386,2
P7046,98593.717,94290.412,3
P7047,98599.808,94284.280,2
P7048,98600.738,94290.641,6
P7049,98602.562,94281.597,5
P7050,98601.381,94287.569,2
P7051,98608.806,94289.302,1
P7052,98605.106,94287.286,3
P7053,98606.892,94286.028,2
P7054,98606.008,94292.103,3
P7055,98602.903,94296.892,7
P7056,98598.939,94287.886,6
P7057,98597.477,94284.635,2
P7058,98604.658,94280.278,3
P7059,98603.644,94286.310,3
P7060,98598.830,94287.199,6
P7061,98598.842,94284.061,2
P7062,98603.636,94276.619,2
P7063,98599.316,94275.508,4
P7064,98598.640,94281.645,7
P7065,98604.453,94275.182,7
P7066,98604.656,94281.494,1
P7067,98600.591,94279.948,7
P7068,98600.969,94276.956,1
P7069,98597.947,94281.821,2
P7070,98598.654,94288.176,1
P7071,98594.303,94291.251,7
P7072,98595.962,94291.092,3
P7073,98597.776,94290.052,3
P7074,98593.300,94281.228,3
P7075,98598.257,94286.256,2
P7076,98600.458,94292.502,2
P7077,98599.594,94289.215,1
P7078,98600.541,94286.585,1
P7079,98605.711,94279.468,5
P7080,98603.730,94270.042,5
P7081,98606.359,94261.296,5
P7082,98602.287,94259.762,2
P7083,98598.618,94263.945,2
P7084,98594.569,94262.376,3
P7085,98590.204,94253.510,2
P7086,98589.674,94259.685,1
P7087,98593.094,94251.320,5
P7088,98591.008,94248.223,3
P7089,98592.855,94239.186,3
P7090,98594.479,94239.096,6
P7091,98589.797,94241.206,6
P7092,98591.479,94240.995,2
P7093,98592.690,94241.372,3
P7094,98591.538,94238.089,1
P7095,98587.911,94235.995,2
P7096,98595.349,94237.694,5
P7097,98598.805,94229.350,7
P7098,98598.886,94226.235,5
P7099,98604.299,94219.349,2
P7100,98606.876,94225.511,2
P7101,98614.498,94222.366,1
P7102,98615.323,94219.640,1
P7103,98621.745,94213.953,2
P7104,98620.015,94204.504,3
P7105,98616.855,94209.242,3
P7106,98612.448,94208.313,3
P7107,98608.168,94211.537,3
P7108,98616.005,94211.664,6
P7109,98613.494,94208.743,6
P7110,98617.285,94200.592,3
P7111,98615.030,94197.557,3
P7112,98621.150,94201.502,2
P7113,98626.468,94194.523,2
P7114,98625.608,94191.236,2
P7115,98628.041,94197.433,3
P7116,98635.898,94195.471,6
P7117,98635.066,94192.185,3
P7118,98636.821,94191.769,1
P7119,98640.776,94183.720,3
P7120,98636.004,94184.067,3
P7121,98637.769,94183.613,2
P7122,98643.811,94177.420,2
P7123,98645.218,94168.255,2
P7124,98640.543,94168.093,1
P7125,98648.189,94165.035,1
P7126,98644.738,94162.765,1
P7127,98641.318,94153.600,1
P7128,98638.881,94158.923,3
P7129,98640.527,94157.210,3
P7130,98644.900,94149.444,6
P7131,98646.702,94148.286,3
P7132,98654.310,94149.471,5
P7133,98660.285,94143.198,3
P7134,98666.007,94147.571,1
P7135,98668.230,94138.664,3
P7136,98666.106,94129.254,3
P7137,98673.461,94125.310,7
P7138,98674.831,94125.557,6
P7139,98672.037,94130.615,6
P7140,98676.830,94135.761,5
P7141,98672.043,94137.257,1
P7142,98675.124,94143.270,4
P7143,98673.090,94148.844,3
P7144,98670.870,94154.308,2
P7145,98666.330,94145.508,1
P7146,98661.837,94144.782,3
P7147,98657.091,94146.577,2
P7148,98663.931,94141.552,3
P7149,98669.435,94146.131,3
P7150,98665.102,94149.244,3
P7151,98669.525,94154.631,5
P7152,98665.687,94152.777,3
P7153,98667.216,94152.839,1
P7154,98674.898,94149.923,5
P7155,98676.236,94150.200,3
P7156,98677.752,94148.231,1
P7157,98675.564,94145.171,7
P7158,98676.616,94142.631,3
P7159,98677.936,94140.378,2
P7160,98673.136,94140.987,2
P7161,98668.361,94141.350,2
P7162,98666.347,94146.935,2
P7163,98667.203,94147.472,6
P7164,98662.599,94147.058,2
P7165,98658.445,94145.651,3
P7166,98655.970,94142.712,3
P7167,98651.472,94141.997,1
P7168,98647.919,94146.319,5
P7169,98645.869,94143.210,5
P7170,98648.873,94134.632,6
P7171,98654.054,94127.525,4
P7172,98653.814,94133.765,2
P7173,98656.768,94139.820,3
P7174,98657.877,94140.260,2
P7175,98654.280,94144.530,2
P7176,98652.909,94135.061,5
P7177,98654.728,94134.119,1
P7178,98660.005,94127.102,2
P7179,98663.831,94132.812,2
P7180,98660.698,94130.275,3
P7181,98661.349,94127.431,1
P7182,98661.137,94124.231,2
P7183,98657.805,94121.854,3
P7184,98662.850,94114.625,2
P7185,98670.743,94113.007,5
P7186,98674.796,94118.603,1
P7187,98682.690,94118.210,3
P7188,98681.733,94114.922,2
P7189,98689.596,94113.009,2
P7190,98685.022,94115.508,7
P7191,98680.208,94116.464,7
P7192,98679.393,94122.560,1
P7193,98680.926,94122.616,1
P7194,98684.939,94114.605,4
P7195,98691.466,94118.029,6
P7196,98692.116,94115.185,2
P7197,98695.510,94121.084,6
P7198,98696.201,94118.266,3
P7199,98692.141,94109.292,3
P7200,98693.960,94108.445,1
P7201,98691.763,94113.923,3
P7202,98687.951,94112.037,3
P7203,98695.584,94113.131,6
P7204,98693.803,94103.686,5
P7205,98694.008,94100.618,5
P7206,98701.625,94097.454,7
P7207,98703.379,94097.039,2
P7208,98705.037,94096.883,3
P7209,98702.523,94102.152,7
P7210,98702.673,94099.062,3
P7211,98701.691,94095.774,3
P7212,98707.318,94089.108,3
P7213,98705.747,94085.876,2
P7214,98702.104,94090.090,2
P7215,98700.198,94086.936,3
P7216,98701.273,94084.418,3
P7217,98700.740,94090.592,6
P7218,98697.718,94087.973,1
P7219,98699.248,94086.027,2
P7220,98700.669,94092.373,1
P7221,98706.767,94096.344,7
P7222,98703.666,94101.137,1
P7223,98704.600,94098.496,1
P7224,98710.894,94102.230,1
P7225,98710.402,94108.415,5
P7226,98705.603,94109.790,5
P7227,98707.028,94109.981,2
P7228,98708.822,94109.392,3
P7229,98706.149,94114.544,3
P7230,98707.633,94114.665,3
P7231,98706.208,94111.409,4
P7232,98702.359,94109.567,3
P7233,98697.916,94112.426,3
P7234,98699.724,94111.732,3
P7235,98701.379,94111.582,3
P7236,98707.421,94115.616,2
P7237,98712.591,94120.481,5
P7238,98720.067,94116.865,7
P7239,98718.056,94113.743,2
P7240,98716.632,94110.487,1
P7241,98716.028,94101.018,2
P7242,98723.943,94100.212,5
P7243,98731.687,94097.571,2
P7244,98732.422,94094.782,7
P7245,98740.306,94093.062,1
P7246,98741.593,94099.416,6
P7247,98743.031,94099.593,2
P7248,98744.835,94098.452,1
P7249,98745.329,94095.519,1
P7250,98743.232,94092.425,3
P7251,98744.770,94083.296,6
P7252,98749.131,94088.721,2
P7253,98749.868,94085.934,3
P7254,98748.226,94082.715,6
P7255,98744.915,94073.523,2
P7256,98749.520,94078.796,3
P7257,98756.724,94074.489,7
P7258,98753.941,94079.556,1
P7259,98750.043,94083.428,2
P7260,98751.784,94083.060,7
P7261,98757.881,94087.031,3
P7262,98759.247,94087.282,2
P7263,98760.110,94084.585,2
P7264,98757.083,94075.327,3
P7265,98764.622,94076.735,2
P7266,98765.353,94067.417,1
P7267,98762.240,94064.865,3
P7268,98770.151,94064.174,3
P7269,98769.583,94060.909,2
P7270,98764.840,94062.723,1
P7271,98772.132,94064.785,3
P7272,98769.960,94061.719,5
P7273,98770.359,94058.736,3
P7274,98778.088,94059.447,7
P7275,98785.966,94057.669,2
P7276,98781.399,94048.881,6
P7277,98778.818,94039.536,3
P7278,98780.325,94037.551,4
P7279,98775.673,94037.302,2
P7280,98781.213,94041.848,3
P7281,98776.420,94043.284,1
P7282,98771.618,94043.917,1
P7283,98778.770,94046.286,4
P7284,98775.473,94050.888,6
P7285,98782.470,94046.152,1
P7286,98786.241,94051.888,1
P7287,98791.180,94056.931,3
P7288,98789.058,94053.846,2
P7289,98787.292,94059.564,7
P7290,98794.650,94061.469,3
P7291,98796.461,94060.748,3
P7292,98804.155,94061.614,6
P7293,98799.494,94061.397,3
P7294,98794.691,94062.051,5
P7295,98799.858,94054.931,6
P7296,98794.729,94046.387,1
P7297,98792.900,94036.947,3
P7298,98799.982,94032.380,3
P7299,98796.922,94029.789,3
P7300,98804.788,94027.905,3
P7301,98806.520,94027.563,3
P7302,98803.969,94018.214,3
P7303,98802.768,94014.934,3
P7304,98806.936,94007.026,3
P7305,98802.141,94007.579,3
P7306,98805.481,94013.499,1
P7307,98804.152,94010.231,3
P7308,98805.857,94016.552,3
P7309,98811.521,94020.981,3
P7310,98809.078,94011.614,1
P7311,98807.762,94017.534,2
P7312,98808.754,94018.028,2
P7313,98812.831,94010.058,2
P7314,98814.633,94009.420,2
P7315,98810.050,94011.895,2
P7316,98809.708,94018.113,2
P7317,98804.896,94019.255,2
P7318,98802.148,94009.940,1
P7319,98804.010,94000.909,5
P7320,98803.958,94007.183,2
P7321,98810.688,94010.307,2
P7322,98808.878,94000.865,2
P7323,98810.659,93999.581,3
P7324,98810.634,94005.860,7
P7325,98814.023,93997.479,3
P7326,98818.917,94002.554,2
P7327,98825.186,93996.654,4
P7328,98824.935,94002.892,1
P7329,98826.406,94003.030,2
P7330,98827.441,94009.391,2
P7331,98822.730,94009.382,3
P7332,98826.580,94001.266,3
P7333,98828.279,93999.688,2
P7334,98836.185,93999.099,3
P7335,98831.440,94000.900,2
P7336,98830.242,93997.620,2
P7337,98828.929,93988.148,3
P7338,98836.655,93988.876,2
P7339,98838.367,93988.592,2
P7340,98842.157,93994.319,3
P7341,98842.222,94000.612,3
P7342,98850.064,93998.537,6
P7343,98854.578,94003.869,6
P7344,98860.730,94007.776,7
P7345,98857.252,94005.532,5
P7346,98858.956,94003.966,2
P7347,98859.084,94000.869,2
P7348,98856.526,93997.971,1
P7349,98858.305,93997.458,1
P7350,98859.317,93988.198,1
P7351,98866.471,93983.782,3
P7352,98868.065,93981.957,2
P7353,98875.878,93982.240,3
P7354,98877.223,93980.018,1
P7355,98878.534,93986.371,2
P7356,98874.956,93990.664,4
P7357,98870.399,93990.108,3
P7358,98865.674,93990.170,1
P7359,98866.171,93987.238,1
P7360,98861.427,93987.403,1
P7361,98862.348,93984.751,3
P7362,98858.220,93983.302,2
P7363,98853.584,93982.994,2
P7364,98854.205,93989.344,7
P7365,98856.078,93995.644,5
P7366,98862.366,93989.769,3
P7367,98869.564,93985.449,1
P7368,98867.779,93982.263,1
P7369,98862.965,93983.330,1
P7370,98858.182,93983.762,2
P7371,98854.449,93974.684,5
P7372,98849.823,93974.346,1
P7373,98850.355,93964.993,2
P7374,98851.980,93963.231,2
P7375,98850.458,93959.990,3
P7376,98851.648,93960.381,3
P7377,98846.836,93961.238,2
P7378,98847.161,93967.564,3
P7379,98848.608,93965.484,2
P7380,98850.266,93965.327,1
P7381,98848.525,93971.057,1
P7382,98849.154,93977.408,2
P7383,98844.489,93977.209,3
P7384,98851.549,93979.761,3
P7385,98848.034,93977.552,2
P7386,98849.769,93976.084,3
P7387,98851.155,93982.432,1
P7388,98858.059,93985.268,3
P7389,98862.721,93977.720,6
P7390,98861.468,93974.444,2
P7391,98863.360,93965.422,2
P7392,98870.848,93966.984,2
P7393,98867.098,93965.025,6
P7394,98868.247,93962.578,3
P7395,98872.273,93968.189,6
P7396,98874.073,93967.020,2
P7397,98870.688,93964.690,2
P7398,98867.887,93969.742,5
P7399,98869.948,93960.777,2
P7400,98865.438,93960.093,3
P7401,98869.249,93951.954,2
P7402,98868.777,93948.702,3
P7403,98876.532,93949.297,3
P7404,98878.056,93949.366,1
P7405,98880.490,93955.562,1
P7406,98882.232,93954.119,5
P7407,98879.077,93951.599,7
P7408,98879.006,93942.167,7
P7409,98883.150,93934.242,3
P7410,98879.903,93931.794,3
P7411,98877.978,93928.646,3
P7412,98873.287,93930.718,3
P7413,98871.114,93936.210,1
P7414,98867.134,93934.542,7
P7415,98865.106,93940.120,3
P7416,98863.733,93946.016,2
P7417,98865.341,93944.218,1
P7418,98860.770,93946.729,3
P7419,98861.546,93953.086,1
P7420,98863.892,93959.302,2
P7421,98862.079,93964.995,1
P7422,98860.734,93955.525,1
P7423,98858.190,93946.174,5
P7424,98852.886,93937.715,6
P7425,98848.495,93936.748,3
P7426,98856.162,93937.718,3
P7427,98857.847,93937.501,3
P7428,98853.087,93939.205,4
P7429,98854.219,93939.632,3
P7430,98856.013,93938.423,1
P7431,98852.942,93935.840,7
P7432,98854.226,93936.164,7
P7433,98849.655,93938.674,1
P7434,98847.716,93935.530,3
P7435,98842.972,93935.692,3
P7436,98844.573,93935.643,3
P7437,98839.922,93935.392,2
P7438,98847.773,93935.411,2
P7439,98844.627,93926.179,2
P7440,98850.243,93930.654,1
P7441,98849.522,93927.374,3
P7442,98848.815,93924.096,3
P7443,98847.589,93914.621,5
P7444,98846.694,93911.333,2
P7445,98848.450,93917.648,3
P7446,98850.652,93923.893,2
P7447,98852.041,93930.242,1
P7448,98848.366,93934.416,2
P7449,98850.562,93940.663,2
P7450,98852.326,93940.210,3
P7451,98847.550,93940.587,7
P7452,98847.179,93946.799,2
P7453,98849.358,93953.049,1
P7454,98850.812,93953.207,3
P7455,98851.899,93953.658,5
P7456,98852.371,93950.713,3
P7457,98852.464,93947.603,3
P7458,98847.706,93949.320,1
P7459,98844.676,93946.707,2
P7460,98840.049,93949.030,3
P7461,98844.882,93941.620,2
P7462,98840.591,93940.454,2
P7463,98835.788,93941.104,2
P7464,98831.389,93932.250,3
P7465,98832.612,93932.620,3
P7466,98827.818,93933.163,2
P7467,98823.096,93933.206,1
P7468,98824.615,93931.241,2
P7469,98830.980,93934.884,2
P7470,98832.248,93935.220,1
P7471,98832.810,93932.324,3
P7472,98832.050,93929.042,3
P7473,98832.930,93929.573,3
P7474,98831.914,93926.285,2
P7475,98828.188,93924.299,1
P7476,98832.077,93929.979,1
P7477,98828.586,93927.747,2
P7478,98836.360,93928.244,3
P7479,98842.956,93922.816,3
P7480,98844.775,93921.881,1
P7481,98843.812,93927.930,3
P7482,98851.043,93930.130,3
P7483,98848.763,93927.106,2
P7484,98850.434,93926.919,3
P7485,98858.303,93925.055,3
P7486,98860.625,93916.185,3
P7487,98861.904,93913.881,4
P7488,98863.698,93912.674,3
P7489,98864.729,93913.152,5
P7490,98870.501,93917.475,5
P7491,98874.736,93909.613,3
P7492,98878.791,93901.629,2
P7493,98877.411,93898.367,4
P7494,98876.902,93895.110,4
P7495,98884.742,93895.215,1
P7496,98892.658,93894.318,3
P7497,98895.503,93885.667,3
P7498,98890.751,93885.875,3
P7499,98888.099,93876.543,7
P7500,98888.727,93873.687,7
P7501,98888.976,93880.004,7
P7502,98890.795,93879.151,7
P7503,98898.650,93877.168,7
P7504,98893.992,93876.938,7
P7505,98896.510,93883.115,7
P7506,98891.869,93882.825,7
P7507,98892.738,93880.131,7
P7508,98888.538,93878.800,7
P7509,98884.022,93878.131,1
P7510,98891.699,93879.062,1
P7511,98888.691,93876.434,2
P7512,98889.991,93874.155,5
P7513,98891.922,93880.446,3
P7514,98888.961,93877.786,1
P7515,98886.256,93882.914,6
P7516,98883.770,93879.981,2
P7517,98884.728,93880.488,1
P7518,98890.937,93884.328,6
P7519,98887.424,93882.117,6
P7520,98893.381,93875.821,1
P7521,98892.797,93881.982,2
P7522,98890.402,93872.609,7
P7523,98887.151,93870.163,5
P7524,98887.463,93876.488,7
P7525,98888.353,93873.811,3
P7526,98889.491,93874.235,3
P7527,98890.870,93874.474,1
P7528,98898.762,93872.854,3
P7529,98905.967,93875.113,7
P7530,98909.931,93880.755,1
P7531,98905.579,93879.709,6
P7532,98913.084,93881.218,2
P7533,98909.420,93872.120,3
P7534,98914.289,93864.740,3
P7535,98915.392,93865.183,2
P7536,98916.251,93865.720,1
P7537,98923.307,93868.280,3
P7538,98920.787,93873.544,2
P7539,98922.047,93879.900,2
P7540,98923.861,93879.140,2
P7541,98920.066,93883.156,3
P7542,98921.220,93883.571,2
P7543,98918.648,93880.681,1
P7544,98918.813,93877.597,4
P7545,98916.927,93874.437,6
P7546,98917.539,93871.571,2
P7547,98919.063,93869.613,2
P7548,98919.327,93866.570,3
P7549,98914.653,93857.825,1
P7550,98915.791,93855.367,1
P7551,98916.692,93855.893,7
P7552,98917.651,93856.399,3
P7553,98917.632,93846.973,2
P7554,98918.225,93837.630,2
P7555,98925.065,93840.576,2
P7556,98921.472,93831.458,3
P7557,98916.865,93831.054,1
P7558,98914.835,93821.633,3
P7559,98913.649,93818.352,1
P7560,98921.563,93817.559,2
P7561,98921.457,93814.386,5
P7562,98916.654,93815.026,1
P7563,98917.049,93821.359,1
P7564,98918.304,93821.705,3
P7565,98919.997,93812.621,1
P7566,98915.227,93814.256,1
P7567,98910.778,93813.420,1
P7568,98912.072,93813.735,1
P7569,98915.065,93819.778,6
P7570,98922.915,93817.764,2
P7571,98924.034,93824.124,7
P7572,98922.055,93814.697,2
P7573,98921.306,93811.416,2
P7574,98927.131,93804.967,3
P7575,98926.884,93801.758,2
P7576,98923.086,93799.855,3
P7577,98924.521,93800.034,2
P7578,98927.698,93791.542,2
P7579,98923.163,93782.741,2
P7580,98924.968,93782.080,2
P7581,98932.767,93782.441,2
P7582,98934.344,93780.581,1
P7583,98936.154,93779.871,3
P7584,98934.066,93770.457,2
P7585,98929.386,93772.577,1
P7586,98931.189,93771.421,1
P7587,98932.935,93771.036,2
P7588,98934.042,93768.548,2
P7589,98932.007,93765.434,5
P7590,98927.248,93767.149,1
P7591,98929.068,93766.267,3
P7592,98924.256,93767.399,3
P7593,98926.874,93758.648,1
P7594,98928.685,93757.934,1
P7595,98924.431,93749.027,5
P7596,98924.775,93755.355,2
P7597,98919.390,93746.936,1
P7598,98925.096,93751.324,1
P7599,98920.522,93750.818,2
P7600,98927.389,93753.718,7
P7601,98935.133,93751.073,7
P7602,98932.802,93741.690,3
P7603,98929.247,93739.520,3
P7604,98930.258,93736.943,2
P7605,98938.170,93736.225,2
P7606,98933.364,93736.923,2
P7607,98933.100,93733.711,3
P7608,98928.505,93736.144,6
P7609,98923.700,93727.454,1
P7610,98925.515,93726.413,3
P7611,98926.401,93726.943,1
P7612,98927.357,93733.304,2
P7613,98928.580,93730.936,2
P7614,98923.920,93730.717,2
P7615,98929.130,93723.637,4
P7616,98930.768,93721.905,1
P7617,98936.256,93715.094,2
P7618,98933.271,93712.450,2
P7619,98939.785,93706.896,3
P7620,98934.998,93698.199,3
P7621,98935.915,93698.719,5
P7622,98939.933,93690.711,7
P7623,98935.629,93689.569,1
P7624,98936.886,93689.913,3
P7625,98933.650,93680.702,2
P7626,98941.566,93679.620,2
P7627,98942.213,93676.775,1
P7628,98943.510,93677.089,6
P7629,98945.187,93676.888,2
P7630,98945.399,93667.488,2
P7631,98947.192,93666.907,2
P7632,98948.863,93665.254,2
P7633,98950.180,93665.549,2
P7634,98950.635,93656.184,2
P7635,98952.422,93655.636,3
P7636,98954.165,93654.196,2
P7637,98949.711,93657.030,3
P7638,98945.453,93655.804,3
P7639,98943.354,93646.391,3
P7640,98950.747,93648.207,5
P7641,98949.598,93644.924,3
P7642,98951.089,93645.038,3
P7643,98948.932,93641.965,1
P7644,98944.172,93643.670,6
P7645,98945.992,93642.782,3
P7646,98952.125,93636.704,2
P7647,98953.882,93635.317,2
P7648,98956.901,93626.748,6
P7649,98961.744,93619.345,6
P7650,98961.648,93616.175,2
P7651,98962.769,93622.534,2
P7652,98963.810,93619.984,5
P7653,98959.925,93610.954,1
P7654,98958.659,93607.679,2
P7655,98962.998,93599.890,2
P7656,98958.840,93598.489,3
P7657,98954.028,93599.620,2
P7658,98958.747,93592.117,2
P7659,98958.528,93582.671,4
P7660,98954.730,93586.684,3
P7661,98949.916,93587.729,3
P7662,98947.111,93578.425,6
P7663,98951.437,93583.870,2
P7664,98946.677,93585.579,2
P7665,98949.394,93576.870,2
P7666,98956.512,93579.309,3
P7667,98953.287,93576.844,3
P7668,98954.169,93583.204,4
P7669,98960.407,93577.262,1
P7670,98959.418,93583.302,7
P7671,98960.184,93580.535,3
P7672,98967.719,93581.956,3
P7673,98968.897,93572.734,2
P7674,98965.359,93570.547,1
P7675,98972.274,93565.657,2
P7676,98974.044,93565.185,2
P7677,98972.686,93571.088,2
P7678,98970.625,93567.982,2
P7679,98965.816,93569.198,2
P7680,98967.635,93568.274,2
P7681,98973.225,93561.568,3
P7682,98968.826,93560.619,7
P7683,98975.664,93563.568,2
P7684,98976.861,93561.173,1
P7685,98982.730,93565.396,1
P7686,98990.616,93565.099,1
P7687,98996.478,93558.692,2
P7688,98992.384,93562.258,2
P7689,98997.297,93567.320,7
P7690,98996.450,93564.034,1
P7691,98993.178,93554.831,1
P7692,98994.880,93554.573,2
P7693,98991.200,93558.740,3
P7694,98988.198,93556.107,2
P7695,98992.807,93561.378,2
P7696,98999.463,93556.044,6
P7697,99004.714,93560.842,1
P7698,99006.130,93558.716,3
